,r_id,veg_class
46300,160205,0
46301,319594,0
46302,453365,0
46303,193507,1
46304,34657,1
46305,324081,0
46306,372184,2
46307,61850,1
46308,114011,2
46309,242547,0
46310,32721,1
46311,279585,0
46312,187902,0
46313,218602,2
46314,210907,2
46315,127092,2
46316,217574,0
46317,158502,0
46318,122174,0
46319,25381,2
46320,72139,0
46321,49191,0
46322,60881,2
46323,268463,0
46324,61939,0
46325,29978,2
46326,120396,0
46327,150857,0
46328,41750,0
46329,183851,0
46330,155116,1
46331,305511,0
46332,504125,0
46333,165239,0
46334,234917,2
46335,22144,0
46336,165944,0
46337,23959,2
46338,65040,0
46339,360021,0
46340,178585,1
46341,253113,2
46342,331757,0
46343,125074,2
46344,311537,0
46345,17522,0
46346,51988,2
46347,150361,0
46348,63215,2
46349,374162,2
46350,10757,0
46351,269002,2
46352,125802,2
46353,187213,2
46354,153915,0
46355,33858,2
46356,505179,0
46357,61895,1
46358,254442,1
46359,318668,0
46360,344777,0
46361,521163,0
46362,185088,0
46363,68345,1
46364,186392,1
46365,80036,0
46366,55416,0
46367,29968,0
46368,204190,0
46369,65393,0
46370,221302,0
46371,273259,0
46372,389057,0
46373,67484,0
46374,65743,0
46375,103073,0
46376,59134,2
46377,457543,0
46378,424789,0
46379,120334,1
46380,26569,0
46381,335597,1
46382,293867,2
46383,141283,2
46384,79757,0
46385,190529,0
46386,202131,0
46387,41149,0
46388,304952,1
46389,52258,2
46390,336742,1
46391,128193,0
46392,9539,2
46393,497363,2
46394,382572,0
46395,32697,0
46396,51018,2
46397,89963,0
46398,439325,1
46399,337269,0
46400,90880,0
46401,117001,1
46402,73793,2
46403,102315,0
46404,349208,1
46405,148103,0
46406,34979,2
46407,227663,0
46408,85244,0
46409,312262,2
46410,271354,1
46411,259300,0
46412,211861,1
46413,161549,1
46414,42310,0
46415,491628,0
46416,77266,2
46417,69500,0
46418,456150,0
46419,240967,0
46420,149655,1
46421,127523,0
46422,90242,0
46423,31215,0
46424,408205,0
46425,227677,0
46426,337807,0
46427,183777,0
46428,211843,2
46429,493614,0
46430,62619,0
46431,439096,0
46432,177003,0
46433,456517,1
46434,28301,0
46435,293866,0
46436,21919,1
46437,28043,2
46438,66289,0
46439,179321,2
46440,43266,2
46441,369977,0
46442,289070,1
46443,314890,0
46444,324752,0
46445,137323,0
46446,57618,0
46447,36979,0
46448,397831,0
46449,13035,0
46450,19300,2
46451,101397,0
46452,380152,0
46453,194803,2
46454,108721,1
46455,262676,2
46456,273470,1
46457,290911,1
46458,331947,2
46459,509672,2
46460,19147,1
46461,246166,2
46462,50473,2
46463,378244,1
46464,449873,2
46465,97196,2
46466,105451,1
46467,285431,0
46468,263337,0
46469,39515,1
46470,202170,0
46471,358152,0
46472,58561,0
46473,170941,0
46474,153436,0
46475,53086,0
46476,93363,0
46477,198502,2
46478,435234,2
46479,236761,2
46480,168638,0
46481,52931,2
46482,228376,0
46483,59955,0
46484,270338,0
46485,370472,0
46486,95254,2
46487,143229,2
46488,51010,0
46489,224806,0
46490,77487,0
46491,436087,1
46492,237224,0
46493,84517,0
46494,228277,0
46495,116784,1
46496,158206,1
46497,371505,0
46498,106024,2
46499,269630,0
46500,184070,0
46501,400472,2
46502,55888,0
46503,14394,0
46504,135485,0
46505,236840,1
46506,100161,0
46507,277130,2
46508,142044,2
46509,372632,0
46510,227620,0
46511,289459,0
46512,273592,0
46513,153724,0
46514,496401,2
46515,190128,1
46516,9032,0
46517,156337,0
46518,155033,2
46519,61807,0
46520,520197,0
46521,257338,0
46522,298573,1
46523,154615,1
46524,171536,0
46525,192039,0
46526,22149,0
46527,43387,2
46528,335552,0
46529,405089,2
46530,54505,2
46531,336083,0
46532,148740,0
46533,157726,1
46534,91946,2
46535,348047,0
46536,307851,0
46537,265240,2
46538,119775,1
46539,308719,0
46540,359285,2
46541,142288,2
46542,190831,2
46543,293047,1
46544,394223,0
46545,87607,0
46546,121614,1
46547,28419,1
46548,96877,1
46549,7037,1
46550,253679,2
46551,130244,2
46552,29950,1
46553,94398,0
46554,94552,1
46555,175329,2
46556,155747,1
46557,177848,1
46558,483120,1
46559,245234,2
46560,44893,0
46561,114910,2
46562,264508,0
46563,132028,0
46564,88311,0
46565,333786,0
46566,23254,0
46567,231033,0
46568,223424,0
46569,166939,0
46570,45244,0
46571,42295,2
46572,79562,0
46573,117167,0
46574,4546,1
46575,202331,1
46576,353487,0
46577,385044,0
46578,108002,1
46579,264555,2
46580,326699,0
46581,56651,0
46582,4753,0
46583,173371,0
46584,28309,0
46585,322593,2
46586,190757,0
46587,11806,0
46588,199010,2
46589,71965,0
46590,370291,2
46591,71074,0
46592,113077,0
46593,165164,2
46594,366410,1
46595,40035,0
46596,424623,0
46597,6602,0
46598,26115,0
46599,238918,2
46600,346442,0
46601,142002,0
46602,127952,0
46603,487349,1
46604,267785,0
46605,255994,0
46606,218167,1
46607,112930,2
46608,152790,0
46609,193394,0
46610,61506,0
46611,75741,1
46612,19611,2
46613,9165,0
46614,283563,2
46615,19949,1
46616,20339,0
46617,260681,0
46618,491111,0
46619,304947,0
46620,36501,0
46621,94711,0
46622,61540,0
46623,355982,2
46624,465408,0
46625,64261,0
46626,249455,0
46627,54057,0
46628,310828,0
46629,117430,0
46630,269318,0
46631,178248,0
46632,190469,2
46633,263830,0
46634,41189,0
46635,152439,2
46636,262839,0
46637,14283,2
46638,152535,1
46639,60818,1
46640,475812,0
46641,108080,0
46642,18861,0
46643,290763,0
46644,60933,0
46645,43045,2
46646,136298,2
46647,7884,0
46648,449077,0
46649,43404,0
46650,234867,0
46651,462356,1
46652,35571,0
46653,265871,1
46654,179268,0
46655,64717,0
46656,8068,0
46657,57129,0
46658,93799,0
46659,379635,2
46660,136215,2
46661,217533,0
46662,93439,2
46663,96044,0
46664,103882,0
46665,155413,0
46666,311649,2
46667,156724,0
46668,422167,0
46669,481734,1
46670,332048,0
46671,148201,0
46672,308640,0
46673,200261,0
46674,475510,0
46675,133817,1
46676,243465,0
46677,276786,1
46678,169863,2
46679,254061,0
46680,141791,0
46681,1129,0
46682,132991,2
46683,143576,0
46684,245503,0
46685,131190,0
46686,131630,0
46687,121513,1
46688,287572,2
46689,202414,0
46690,24898,0
46691,163429,0
46692,260696,1
46693,57333,0
46694,162983,0
46695,164723,0
46696,56437,0
46697,345802,0
46698,459185,0
46699,373903,1
46700,117315,1
46701,18942,0
46702,395537,2
46703,483696,2
46704,89087,0
46705,363211,2
46706,78708,0
46707,60174,0
46708,129874,0
46709,419728,2
46710,31370,0
46711,52643,2
46712,245459,0
46713,205198,0
46714,101527,0
46715,20050,2
46716,20092,0
46717,102510,2
46718,490323,1
46719,204447,2
46720,15408,2
46721,237317,1
46722,369823,2
46723,173774,0
46724,10709,0
46725,10375,0
46726,380362,0
46727,348982,1
46728,189435,0
46729,425236,0
46730,59227,1
46731,157965,0
46732,79247,0
46733,126755,0
46734,127195,0
46735,71054,2
46736,251664,1
46737,90877,1
46738,23280,2
46739,8599,0
46740,134849,0
46741,45218,0
46742,475906,0
46743,206772,2
46744,65701,2
46745,505988,2
46746,29939,0
46747,126588,0
46748,444768,0
46749,17033,0
46750,221599,2
46751,455735,2
46752,463027,0
46753,108484,0
46754,181363,0
46755,281598,2
46756,95909,0
46757,343957,0
46758,154032,0
46759,151442,0
46760,63311,0
46761,100979,0
46762,98990,1
46763,106290,0
46764,111229,2
46765,190691,0
46766,145246,0
46767,59201,0
46768,416121,2
46769,179859,1
46770,185854,2
46771,100386,0
46772,249660,2
46773,161789,0
46774,169328,0
46775,32210,0
46776,176268,0
46777,147447,0
46778,80080,2
46779,230475,0
46780,11049,1
46781,46571,2
46782,356383,0
46783,17348,0
46784,340307,0
46785,367821,0
46786,20805,0
46787,248199,0
46788,76231,0
46789,449074,1
46790,111913,0
46791,105891,0
46792,295610,0
46793,184759,2
46794,161424,0
46795,145970,0
46796,199488,0
46797,214498,0
46798,6912,0
46799,384740,2
46800,280855,2
46801,457828,1
46802,208877,0
46803,67182,2
46804,377702,0
46805,407211,0
46806,19267,1
46807,350016,0
46808,231137,0
46809,50528,0
46810,294798,0
46811,179617,2
46812,25312,2
46813,197367,0
46814,400977,2
46815,426633,1
46816,175621,0
46817,110635,0
46818,32789,0
46819,130845,0
46820,415618,1
46821,346117,0
46822,205764,0
46823,307734,2
46824,15585,2
46825,141437,0
46826,331097,1
46827,57824,1
46828,350026,2
46829,7332,0
46830,273891,2
46831,9728,0
46832,185929,0
46833,225607,0
46834,487020,1
46835,13776,2
46836,359732,0
46837,206849,0
46838,261560,0
46839,133911,2
46840,312198,0
46841,470576,1
46842,114287,2
46843,245268,2
46844,62066,0
46845,379064,1
46846,257079,1
46847,316071,0
46848,268108,0
46849,86297,0
46850,85408,1
46851,286794,0
46852,109556,0
46853,119922,0
46854,45,0
46855,423788,1
46856,20083,1
46857,112556,0
46858,92756,0
46859,320629,0
46860,27016,1
46861,165511,1
46862,192446,2
46863,92871,0
46864,185618,0
46865,139780,2
46866,155570,0
46867,168231,2
46868,454468,2
46869,5018,1
46870,468464,2
46871,349529,0
46872,227758,0
46873,160633,2
46874,115260,0
46875,173802,0
46876,120403,0
46877,208004,1
46878,248261,0
46879,108292,0
46880,259393,0
46881,57742,1
46882,266077,2
46883,276983,0
46884,23281,2
46885,49011,2
46886,350554,0
46887,85252,0
46888,45611,1
46889,272351,0
46890,39786,0
46891,43891,2
46892,136409,2
46893,184017,1
46894,167963,0
46895,17102,1
46896,24345,0
46897,78001,0
46898,291999,0
46899,436703,0
46900,169050,0
46901,391847,0
46902,325108,1
46903,381617,1
46904,25372,0
46905,45875,0
46906,370473,2
46907,88567,1
46908,324748,0
46909,243418,2
46910,219526,2
46911,297130,1
46912,423491,0
46913,117508,2
46914,425102,2
46915,244839,0
46916,226028,1
46917,151372,2
46918,45857,0
46919,29838,2
46920,311538,0
46921,265942,0
46922,304,2
46923,211405,1
46924,447228,0
46925,201819,1
46926,336530,1
46927,33069,0
46928,173525,0
46929,135294,2
46930,62774,0
46931,59246,1
46932,320206,0
46933,13781,1
46934,204613,1
46935,138085,1
46936,362745,0
46937,71122,0
46938,221229,1
46939,338158,2
46940,490061,2
46941,89340,2
46942,222354,2
46943,203961,2
46944,20917,2
46945,14790,2
46946,188182,2
46947,416859,2
46948,333605,0
46949,420953,1
46950,459616,2
46951,95553,1
46952,75720,2
46953,20232,0
46954,155121,0
46955,369447,0
46956,307675,2
46957,349862,1
46958,151454,0
46959,347650,2
46960,373700,0
46961,85888,2
46962,211709,0
46963,79996,0
46964,120379,0
46965,162271,0
46966,77679,2
46967,64324,1
46968,16174,0
46969,101800,0
46970,40786,0
46971,29398,0
46972,117833,0
46973,306834,1
46974,85553,0
46975,404222,1
46976,53956,0
46977,200805,0
46978,257757,0
46979,37482,0
46980,320196,0
46981,32299,0
46982,16638,0
46983,213956,0
46984,123622,0
46985,95537,0
46986,283566,1
46987,123943,1
46988,451310,2
46989,377200,0
46990,39606,0
46991,232113,0
46992,57297,0
46993,312734,0
46994,43676,0
46995,135453,1
46996,14445,0
46997,105047,1
46998,297670,1
46999,260103,0
47000,219754,1
47001,230198,0
47002,198615,0
47003,103974,0
47004,11163,2
47005,104958,0
47006,72311,0
47007,77945,0
47008,132368,1
47009,44747,0
47010,104215,1
47011,462242,1
47012,376850,2
47013,308963,1
47014,189194,0
47015,85549,2
47016,521259,1
47017,206231,0
47018,418082,0
47019,268316,2
47020,385764,0
47021,356134,0
47022,71264,1
47023,97589,0
47024,47930,1
47025,146768,0
47026,68031,0
47027,329642,2
47028,365604,0
47029,38784,0
47030,414354,0
47031,97846,2
47032,169395,0
47033,355173,1
47034,8354,2
47035,40092,0
47036,419448,2
47037,442873,0
47038,430,0
47039,190810,2
47040,4787,0
47041,184967,0
47042,295282,0
47043,267706,1
47044,384844,0
47045,28015,0
47046,214721,0
47047,46392,0
47048,273546,0
47049,94593,0
47050,167815,0
47051,325991,0
47052,360695,2
47053,117813,0
47054,320129,0
47055,329481,2
47056,206065,0
47057,384655,0
47058,507569,0
47059,430350,2
47060,358414,0
47061,12920,1
47062,27329,2
47063,302486,0
47064,105125,0
47065,78892,2
47066,272838,0
47067,130081,0
47068,312071,0
47069,382167,0
47070,77987,2
47071,18649,2
47072,389965,0
47073,326716,0
47074,149774,1
47075,295629,0
47076,16763,2
47077,153851,0
47078,129232,1
47079,7246,1
47080,98009,0
47081,13972,0
47082,87854,0
47083,457124,0
47084,64648,1
47085,250727,0
47086,60897,2
47087,429773,2
47088,177542,0
47089,405103,0
47090,38785,0
47091,147988,1
47092,347315,1
47093,3733,0
47094,204890,0
47095,296759,1
47096,307974,0
47097,83071,0
47098,438448,0
47099,99676,2
47100,102672,1
47101,360435,0
47102,303281,0
47103,309927,0
47104,123395,1
47105,17846,0
47106,35035,1
47107,181971,0
47108,146782,2
47109,257512,1
47110,205347,0
47111,6645,0
47112,222881,0
47113,40341,2
47114,273394,2
47115,53743,1
47116,424174,0
47117,104240,2
47118,108908,0
47119,114493,1
47120,259150,0
47121,51814,0
47122,69413,0
47123,52554,1
47124,27322,0
47125,436255,0
47126,121128,0
47127,359079,0
47128,153951,2
47129,389379,1
47130,108491,2
47131,245731,1
47132,269017,0
47133,99002,1
47134,104727,0
47135,13347,1
47136,41360,1
47137,164447,0
47138,413644,2
47139,10779,0
47140,3258,2
47141,222749,0
47142,329589,0
47143,325307,2
47144,178262,0
47145,173768,0
47146,294564,0
47147,468239,0
47148,117902,0
47149,377531,0
47150,114701,0
47151,337536,0
47152,92742,0
47153,120101,0
47154,33049,0
47155,45982,0
47156,29267,0
47157,167396,0
47158,152634,0
47159,190123,1
47160,3782,0
47161,360907,0
47162,269088,0
47163,342581,0
47164,462562,0
47165,286329,0
47166,137070,0
47167,64167,1
47168,54229,2
47169,227213,2
47170,122335,1
47171,37593,0
47172,281838,0
47173,156758,1
47174,33836,1
47175,44395,0
47176,307423,0
47177,270271,0
47178,322985,0
47179,476670,1
47180,200112,0
47181,156859,0
47182,129324,0
47183,307297,1
47184,332975,0
47185,82450,0
47186,216568,0
47187,225168,0
47188,27360,0
47189,204413,2
47190,54009,2
47191,115384,0
47192,115782,1
47193,349475,0
47194,20176,1
47195,115258,1
47196,376750,0
47197,113625,0
47198,91590,0
47199,354476,2
47200,204742,0
47201,121426,0
47202,211896,1
47203,825,0
47204,38080,2
47205,68709,0
47206,104644,0
47207,225432,2
47208,415598,0
47209,49928,0
47210,69139,0
47211,143234,2
47212,98820,0
47213,53614,2
47214,211252,1
47215,76392,0
47216,3748,0
47217,253009,0
47218,103998,0
47219,339284,1
47220,262564,0
47221,60752,0
47222,234675,2
47223,62339,0
47224,97039,0
47225,90848,1
47226,500146,2
47227,199161,1
47228,383440,2
47229,134955,0
47230,140504,0
47231,364745,2
47232,236670,0
47233,146666,1
47234,139539,1
47235,268142,0
47236,488985,1
47237,35252,2
47238,309108,0
47239,377801,1
47240,286311,0
47241,114436,0
47242,172834,0
47243,63227,0
47244,94927,0
47245,84027,1
47246,86119,2
47247,353934,0
47248,421004,0
47249,255216,2
47250,492927,0
47251,98139,1
47252,487152,0
47253,122269,2
47254,17149,0
47255,447332,0
47256,447754,2
47257,95102,0
47258,192754,0
47259,419641,2
47260,391793,0
47261,188073,1
47262,49731,1
47263,344325,1
47264,296296,0
47265,23231,1
47266,8671,0
47267,195930,0
47268,89853,2
47269,305768,0
47270,33708,0
47271,482308,2
47272,290538,0
47273,118254,1
47274,7968,1
47275,87745,2
47276,111210,0
47277,440710,0
47278,261213,2
47279,54842,2
47280,448871,0
47281,251250,1
47282,29189,0
47283,102387,0
47284,98167,2
47285,480852,0
47286,156543,0
47287,479445,2
47288,118561,0
47289,137251,1
47290,425441,0
47291,304631,2
47292,98077,0
47293,19873,1
47294,330488,1
47295,114965,2
47296,295619,0
47297,334303,0
47298,111481,2
47299,212791,2
47300,76038,0
47301,87936,2
47302,9081,2
47303,337926,0
47304,265758,1
47305,175200,2
47306,89929,0
47307,164259,0
47308,184912,0
47309,392810,1
47310,110924,0
47311,496567,0
47312,429187,2
47313,252402,0
47314,523752,0
47315,226023,2
47316,102901,1
47317,7650,0
47318,216768,2
47319,100706,0
47320,131023,0
47321,59106,0
47322,440890,1
47323,427861,0
47324,349686,1
47325,66088,1
47326,178892,0
47327,134389,0
47328,52937,2
47329,189314,0
47330,396423,2
47331,51451,0
47332,129865,0
47333,87098,0
47334,233725,1
47335,29879,0
47336,134586,2
47337,104053,0
47338,387642,0
47339,119961,0
47340,184252,0
47341,57447,0
47342,298885,0
47343,268681,0
47344,176143,0
47345,251625,1
47346,34465,1
47347,458607,1
47348,428282,0
47349,391709,0
47350,192191,0
47351,242327,1
47352,23352,1
47353,45623,1
47354,406518,0
47355,393458,0
47356,35529,0
47357,144218,2
47358,30221,0
47359,169506,0
47360,173638,0
47361,374059,0
47362,202689,2
47363,12042,1
47364,349789,1
47365,51912,2
47366,407552,0
47367,330044,1
47368,223907,2
47369,122678,2
47370,305741,0
47371,337421,2
47372,199150,0
47373,29658,0
47374,221312,0
47375,410482,0
47376,414262,0
47377,145416,0
47378,12665,1
47379,303659,0
47380,19200,0
47381,180493,0
47382,77446,0
47383,471777,0
47384,86146,0
47385,214564,1
47386,344776,0
47387,262163,0
47388,172565,0
47389,257482,0
47390,356975,1
47391,15973,2
47392,89556,1
47393,178027,1
47394,18536,1
47395,285261,0
47396,342436,0
47397,204661,2
47398,226112,0
47399,348815,2
47400,13088,0
47401,204387,1
47402,78531,0
47403,399623,1
47404,277178,1
47405,390729,0
47406,272680,0
47407,81586,1
47408,285668,0
47409,35416,1
47410,404490,2
47411,135048,1
47412,428627,2
47413,51717,0
47414,55034,0
47415,276967,0
47416,89921,1
47417,16807,2
47418,467420,0
47419,73064,0
47420,445882,0
47421,379532,0
47422,483255,0
47423,57035,2
47424,407188,0
47425,167880,0
47426,123411,2
47427,267864,1
47428,272965,1
47429,322263,1
47430,54324,2
47431,86961,1
47432,52025,2
47433,36535,1
47434,136094,0
47435,309918,2
47436,107818,0
47437,32090,2
47438,112839,0
47439,132290,1
47440,162644,0
47441,133732,0
47442,197907,0
47443,225692,2
47444,299134,0
47445,377711,0
47446,88962,1
47447,276865,0
47448,424498,2
47449,204596,0
47450,516975,2
47451,63869,2
47452,370975,2
47453,140119,1
47454,375550,0
47455,488740,0
47456,88026,1
47457,446354,2
47458,39529,1
47459,36551,0
47460,170423,0
47461,165144,0
47462,296937,1
47463,277950,1
47464,487569,0
47465,380209,2
47466,222524,2
47467,332854,2
47468,153081,1
47469,252930,0
47470,316546,0
47471,203338,0
47472,453243,0
47473,334216,2
47474,21951,0
47475,257007,0
47476,444449,2
47477,359110,1
47478,72973,0
47479,61696,0
47480,385176,0
47481,335065,0
47482,301569,0
47483,395196,1
47484,510358,0
47485,39538,2
47486,25223,0
47487,231226,0
47488,104967,0
47489,416677,0
47490,279826,1
47491,211528,0
47492,85718,0
47493,93429,0
47494,60419,0
47495,131921,2
47496,146481,0
47497,276577,1
47498,51387,2
47499,132607,1
47500,63736,0
47501,29610,0
47502,46876,0
47503,54295,1
47504,394498,0
47505,474024,0
47506,280507,1
47507,287612,0
47508,166516,0
47509,102764,2
47510,261452,2
47511,78038,1
47512,100340,0
47513,465617,1
47514,169535,0
47515,336230,1
47516,34298,0
47517,47227,0
47518,146182,2
47519,372287,0
47520,192659,0
47521,238907,0
47522,311770,2
47523,80868,1
47524,184032,0
47525,419326,1
47526,503915,0
47527,114443,0
47528,334320,2
47529,54020,0
47530,68965,0
47531,364337,0
47532,52917,0
47533,420793,0
47534,112614,0
47535,94151,0
47536,104778,2
47537,83708,2
47538,153460,0
47539,387389,1
47540,341952,0
47541,456528,0
47542,196951,0
47543,275854,2
47544,42594,0
47545,399585,1
47546,244361,0
47547,359574,1
47548,85166,2
47549,96381,0
47550,486704,0
47551,220881,1
47552,256392,0
47553,35058,0
47554,368572,0
47555,37889,1
47556,351817,0
47557,27736,1
47558,280845,0
47559,219255,0
47560,160607,0
47561,87262,2
47562,351067,0
47563,404473,1
47564,455086,2
47565,19212,2
47566,416698,2
47567,35595,0
47568,155486,0
47569,227062,0
47570,201386,2
47571,4016,1
47572,448419,2
47573,458360,1
47574,209883,2
47575,168452,0
47576,124624,1
47577,53403,0
47578,30579,1
47579,190434,1
47580,67816,0
47581,15619,0
47582,64367,0
47583,172193,0
47584,315848,0
47585,381929,0
47586,469695,0
47587,125943,2
47588,349752,1
47589,4024,2
47590,14871,0
47591,33294,1
47592,202376,0
47593,93333,2
47594,113207,2
47595,79782,2
47596,8649,2
47597,356961,0
47598,108178,0
47599,27815,0
47600,417320,0
47601,392947,0
47602,72678,0
47603,336292,2
47604,406350,0
47605,8083,0
47606,224456,0
47607,480021,0
47608,33993,0
47609,14987,2
47610,133320,1
47611,356399,1
47612,86822,0
47613,481498,0
47614,119562,0
47615,413506,0
47616,328082,0
47617,240467,2
47618,125901,0
47619,138539,2
47620,50371,2
47621,305698,0
47622,93221,0
